Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDA22,OUT049,2750.0
FDY35,OUT046,846.0
FDJ15,OUT045,2862.0
NCW18,OUT018,3406.0
FDK56,OUT018,2686.0
FDF44,OUT046,2174.0
FDP51,OUT049,2070.0
FDU22,OUT027,3366.0
FDM28,OUT017,2914.0
NCL42,OUT046,3846.0
FDJ15,OUT019,1114.0
FDI32,OUT018,1506.0
DRL11,OUT046,2550.0
DRO59,OUT018,922.0
FDA07,OUT019,162.0
NCO53,OUT013,2860.0
FDO21,OUT045,3522.0
FDW39,OUT045,2790.0
NCV17,OUT013,2092.0
FDE22,OUT046,2550.0
NCB06,OUT018,2182.0
DRF48,OUT017,3016.0
FDB05,OUT013,3944.0
FDP28,OUT027,5614.0
FDP23,OUT046,3502.0
NCS41,OUT018,2566.0
FDS40,OUT018,366.0
FDA16,OUT017,3558.0
FDN20,OUT035,2810.0
FDF04,OUT027,5582.0
DRG36,OUT018,2390.0
FDW16,OUT018,1254.0
FDU09,OUT017,1018.0
FDW01,OUT046,2478.0
FDB15,OUT045,4090.0
NCJ17,OUT049,1462.0
NCT18,OUT018,2570.0
FDG16,OUT018,3090.0
FDP27,OUT017,3110.0
FDQ44,OUT027,3438.0
FDL50,OUT027,3542.0
FDW57,OUT027,4350.0
FDS34,OUT013,1904.0
NCV30,OUT035,1118.0
FDD26,OUT018,2678.0
FDA03,OUT045,2306.0
FDS27,OUT018,2850.0
FDM12,OUT013,3040.0
NCV42,OUT027,3226.0
NCS41,OUT046,2910.0
FDN56,OUT018,2006.0
DRK59,OUT046,3694.0
NCG18,OUT046,1654.0
NCN26,OUT017,1928.0
FDI60,OUT027,2566.0
NCI43,OUT049,918.0
NCL17,OUT049,2366.0
FDQ19,OUT019,2042.0
FDY43,OUT049,2758.0
FDR36,OUT049,862.0
FDJ58,OUT049,2886.0
DRY23,OUT045,678.0
FDK26,OUT027,4502.0
DRH03,OUT045,1446.0
FDC10,OUT010,34.0
FDD23,OUT013,3024.0
FDP32,OUT045,1946.0
FDO31,OUT035,1494.0
FDQ57,OUT013,2344.0
FDX32,OUT027,3814.0
FDC39,OUT027,4766.0
FDU55,OUT046,4150.0
FDL45,OUT013,2008.0
DRK37,OUT049,3102.0
FDK22,OUT013,3440.0
DRG37,OUT027,3970.0
FDK22,OUT017,3480.0
DRH36,OUT018,886.0
DRC36,OUT018,2486.0
DRE03,OUT027,2266.0
FDF34,OUT046,3190.0
FDZ22,OUT046,1358.0
FDC44,OUT010,-106.0
FDN31,OUT027,4478.0
FDO03,OUT017,3750.0
FDA01,OUT049,1134.0
NCH42,OUT049,3734.0
FDF46,OUT018,1558.0
DRL35,OUT046,750.0
FDW46,OUT049,1190.0
FDB58,OUT046,2326.0
FDD47,OUT018,2414.0
NCO17,OUT045,1786.0
FDJ26,OUT017,3510.0
FDU37,OUT045,1250.0
